graph,n_vars,p_conf,sim,n_confounders,query,n_R_theta,n_R_theta_star,n_experiments,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
asia.bif,8,0.005,0,0,"Y={'xray'}, X={'either', 'bronc'}; Y={'smoke'}, X={'tub', 'either', 'lung', 'bronc'}",0,0,500,500,0,1.0,143,357
asia.bif,8,0.005,1,0,"Y={'either'}, X={'lung', 'tub'}; Y={'bronc'}, X={'asia', 'smoke', 'dysp'}",0,0,500,500,0,1.0,171,329
asia.bif,8,0.005,2,0,"Y={'dysp'}, X={'asia', 'bronc'}; Y={'lung'}, X={'either'}",0,0,500,500,0,1.0,139,361
asia.bif,8,0.005,3,0,"Y={'either'}, X={'tub'}; Y={'bronc'}, X={'either', 'dysp', 'tub'}",0,0,500,500,0,1.0,153,347
asia.bif,8,0.005,4,0,"Y={'dysp'}, X={'either'}; Y={'lung'}, X={'either', 'asia', 'dysp'}",0,0,500,500,0,1.0,147,353
asia.bif,8,0.005,5,0,"Y={'dysp'}, X={'either'}; Y={'lung'}, X={'either', 'tub'}",0,0,500,500,0,1.0,140,360
asia.bif,8,0.005,6,0,"Y={'smoke'}, X={'lung'}; Y={'tub'}, X={'either', 'lung'}",0,0,500,500,0,1.0,156,344
asia.bif,8,0.005,7,0,"Y={'dysp'}, X={'either', 'bronc'}; Y={'dysp'}, X={'either', 'smoke', 'bronc'}",0,0,500,500,0,1.0,153,347
asia.bif,8,0.005,8,0,"Y={'xray'}, X={'either', 'bronc'}; Y={'tub'}, X={'either'}",0,0,500,500,0,1.0,150,350
asia.bif,8,0.005,9,0,"Y={'asia'}, X={'tub'}; Y={'lung'}, X={'xray', 'smoke'}",0,0,500,500,0,1.0,147,353
asia.bif,8,0.015,0,1,"Y={'dysp'}, X={'lung', 'bronc'}; Y={'either'}, X={'tub', 'dysp', 'asia', 'lung'}",1,1,500,160,340,0.32,139,21
asia.bif,8,0.015,1,0,"Y={'smoke'}, X={'xray', 'bronc'}; Y={'either'}, X={'dysp', 'tub', 'bronc'}",0,0,500,500,0,1.0,147,353
asia.bif,8,0.015,2,0,"Y={'either'}, X={'lung', 'tub', 'bronc'}; Y={'lung'}, X={'smoke', 'asia'}",0,0,500,500,0,1.0,161,339
asia.bif,8,0.015,3,2,"Y={'dysp'}, X={'either', 'asia', 'tub', 'lung'}; Y={'dysp'}, X={'either', 'asia'}",1,2,500,141,359,0.282,125,16
asia.bif,8,0.015,4,0,"Y={'either'}, X={'asia', 'dysp', 'lung', 'bronc'}; Y={'xray'}, X={'either', 'bronc'}",0,0,500,500,0,1.0,168,332
asia.bif,8,0.015,5,0,"Y={'dysp'}, X={'either', 'lung'}; Y={'lung'}, X={'either', 'smoke'}",0,0,500,500,0,1.0,160,340
asia.bif,8,0.015,6,0,"Y={'dysp'}, X={'either', 'smoke', 'asia', 'bronc'}; Y={'either'}, X={'xray', 'tub', 'smoke'}",0,0,500,500,0,1.0,153,347
asia.bif,8,0.015,7,0,"Y={'either'}, X={'xray', 'lung'}; Y={'dysp'}, X={'either', 'smoke'}",0,0,500,500,0,1.0,157,343
asia.bif,8,0.015,8,1,"Y={'either'}, X={'xray', 'asia'}; Y={'tub'}, X={'either', 'smoke'}",1,1,500,175,325,0.35,153,22
asia.bif,8,0.015,9,0,"Y={'xray'}, X={'either', 'bronc'}; Y={'tub'}, X={'either'}",0,0,500,500,0,1.0,161,339
asia.bif,8,0.025,0,1,"Y={'dysp'}, X={'bronc'}; Y={'either'}, X={'dysp', 'tub', 'bronc'}",1,1,500,181,319,0.362,145,36
asia.bif,8,0.025,1,2,"Y={'dysp'}, X={'either', 'lung'}; Y={'lung'}, X={'smoke'}",2,2,500,129,371,0.258,123,6
asia.bif,8,0.025,2,0,"Y={'either'}, X={'lung'}; Y={'asia'}, X={'either', 'smoke', 'tub', 'bronc'}",0,0,500,500,0,1.0,139,361
asia.bif,8,0.025,3,1,"Y={'either'}, X={'xray', 'tub'}; Y={'smoke'}, X={'bronc'}",1,1,500,169,331,0.338,147,22
asia.bif,8,0.025,4,0,"Y={'bronc'}, X={'dysp'}; Y={'tub'}, X={'either', 'lung'}",0,0,500,500,0,1.0,132,368
asia.bif,8,0.025,5,0,"Y={'either'}, X={'asia', 'lung'}; Y={'lung'}, X={'either'}",0,0,500,500,0,1.0,165,335
asia.bif,8,0.025,6,0,"Y={'lung'}, X={'either'}; Y={'either'}, X={'dysp', 'tub'}",0,0,500,500,0,1.0,162,338
asia.bif,8,0.025,7,1,"Y={'dysp'}, X={'either'}; Y={'xray'}, X={'either', 'smoke', 'bronc'}",0,0,500,500,0,1.0,125,375
asia.bif,8,0.025,8,0,"Y={'smoke'}, X={'bronc'}; Y={'either'}, X={'smoke', 'tub'}",0,0,500,500,0,1.0,137,363
asia.bif,8,0.025,9,2,"Y={'dysp'}, X={'either'}; Y={'bronc'}, X={'xray', 'smoke', 'tub'}",2,2,500,153,347,0.306,146,7
asia.bif,8,0.035,0,2,"Y={'dysp'}, X={'either'}; Y={'smoke'}, X={'either', 'lung', 'bronc'}",2,2,500,143,357,0.286,126,17
asia.bif,8,0.035,1,1,"Y={'tub'}, X={'asia', 'lung', 'bronc'}; Y={'lung'}, X={'either'}",1,1,500,171,329,0.342,150,21
asia.bif,8,0.035,2,0,"Y={'lung'}, X={'either', 'smoke'}; Y={'lung'}, X={'either', 'xray'}",0,0,500,500,0,1.0,155,345
asia.bif,8,0.035,3,0,"Y={'either'}, X={'xray', 'lung'}; Y={'tub'}, X={'either', 'asia', 'lung'}",0,0,500,500,0,1.0,151,349
asia.bif,8,0.035,4,0,"Y={'xray'}, X={'either', 'asia'}; Y={'either'}, X={'lung'}",0,0,500,500,0,1.0,159,341
asia.bif,8,0.035,5,1,"Y={'smoke'}, X={'dysp', 'bronc'}; Y={'smoke'}, X={'asia', 'lung'}",0,0,500,500,0,1.0,146,354
asia.bif,8,0.035,6,3,"Y={'tub'}, X={'either', 'bronc'}; Y={'dysp'}, X={'either', 'xray', 'tub'}",3,3,500,131,369,0.262,129,2
asia.bif,8,0.035,7,0,"Y={'dysp'}, X={'either'}; Y={'bronc'}, X={'smoke'}",0,0,500,500,0,1.0,171,329
asia.bif,8,0.035,8,0,"Y={'dysp'}, X={'either', 'xray', 'asia', 'lung'}; Y={'dysp'}, X={'smoke', 'bronc'}",0,0,500,500,0,1.0,144,356
asia.bif,8,0.035,9,0,"Y={'tub'}, X={'either', 'asia', 'lung'}; Y={'either'}, X={'dysp'}",0,0,500,500,0,1.0,145,355
sachs.bif,11,0.005,0,0,"Y={'Erk'}, X={'PKA', 'PIP2'}; Y={'PKA'}, X={'Akt'}",0,0,500,500,0,1.0,139,361
sachs.bif,11,0.005,1,0,"Y={'P38'}, X={'PKA'}; Y={'Mek'}, X={'PKC', 'PKA'}",0,0,500,500,0,1.0,144,356
sachs.bif,11,0.005,2,0,"Y={'PKA'}, X={'Plcg', 'P38', 'Raf', 'Mek'}; Y={'Jnk'}, X={'PKC'}",0,0,500,500,0,1.0,161,339
sachs.bif,11,0.005,3,0,"Y={'PKA'}, X={'Akt'}; Y={'Jnk'}, X={'Plcg', 'PIP3', 'PKA', 'PIP2'}",0,0,500,500,0,1.0,168,332
sachs.bif,11,0.005,4,1,"Y={'Mek'}, X={'P38', 'PKA', 'Jnk'}; Y={'Akt'}, X={'Raf', 'PKA', 'Jnk'}",1,1,500,184,316,0.368,164,20
sachs.bif,11,0.005,5,1,"Y={'Akt'}, X={'PKA'}; Y={'Erk'}, X={'PKC', 'Akt'}",1,1,500,222,278,0.444,162,60
sachs.bif,11,0.005,6,0,"Y={'PIP3'}, X={'PKC', 'Plcg', 'Jnk'}; Y={'Plcg'}, X={'PIP3', 'Jnk'}",0,0,500,500,0,1.0,153,347
sachs.bif,11,0.005,7,0,"Y={'PKA'}, X={'Akt', 'Raf'}; Y={'PKA'}, X={'Raf'}",0,0,500,500,0,1.0,153,347
sachs.bif,11,0.005,8,0,"Y={'PKC'}, X={'Akt', 'Mek'}; Y={'PKC'}, X={'Raf'}",0,0,500,500,0,1.0,144,356
sachs.bif,11,0.005,9,0,"Y={'PKC'}, X={'Plcg', 'Mek'}; Y={'Erk'}, X={'PKC', 'PIP3', 'PIP2', 'Mek'}",0,0,500,500,0,1.0,155,345
sachs.bif,11,0.015,0,0,"Y={'Mek'}, X={'Raf'}; Y={'P38'}, X={'PKA'}",0,0,500,500,0,1.0,153,347
sachs.bif,11,0.015,1,0,"Y={'PKA'}, X={'PKC'}; Y={'PKA'}, X={'Akt', 'Plcg', 'P38'}",0,0,500,500,0,1.0,173,327
sachs.bif,11,0.015,2,0,"Y={'Raf'}, X={'Erk', 'Mek'}; Y={'PKA'}, X={'PKC'}",0,0,500,500,0,1.0,152,348
sachs.bif,11,0.015,3,0,"Y={'PKA'}, X={'Akt'}; Y={'Jnk'}, X={'PIP3', 'PKA', 'PIP2'}",0,0,500,500,0,1.0,163,337
sachs.bif,11,0.015,4,1,"Y={'P38'}, X={'PKC'}; Y={'PIP3'}, X={'PIP2'}",1,1,500,176,324,0.352,157,19
sachs.bif,11,0.015,5,1,"Y={'P38'}, X={'PKC', 'Raf', 'Mek'}; Y={'Plcg'}, X={'PKC', 'PIP3', 'Erk'}",1,1,500,175,325,0.35,158,17
sachs.bif,11,0.015,6,1,"Y={'PIP2'}, X={'Plcg'}; Y={'PKC'}, X={'Raf', 'P38', 'PKA'}",0,0,500,500,0,1.0,149,351
sachs.bif,11,0.015,7,0,"Y={'Erk'}, X={'PKC', 'PKA'}; Y={'P38'}, X={'PKC', 'Raf', 'Mek'}",0,0,500,500,0,1.0,148,352
sachs.bif,11,0.015,8,2,"Y={'Raf'}, X={'PKC', 'PIP2'}; Y={'PKC'}, X={'P38', 'Raf'}",2,2,500,132,368,0.264,130,2
sachs.bif,11,0.015,9,1,"Y={'PKC'}, X={'P38', 'PKA'}; Y={'PKC'}, X={'PKA', 'Jnk'}",0,0,500,500,0,1.0,137,363
sachs.bif,11,0.025,0,0,"Y={'Erk'}, X={'Akt', 'Raf', 'Mek'}; Y={'Akt'}, X={'Erk', 'Mek'}",0,0,500,500,0,1.0,162,338
sachs.bif,11,0.025,1,1,"Y={'PKC'}, X={'PKA', 'Mek'}; Y={'Raf'}, X={'PKC'}",0,0,500,500,0,1.0,125,375
sachs.bif,11,0.025,2,1,"Y={'PKC'}, X={'Mek', 'Jnk'}; Y={'Raf'}, X={'PIP3', 'Mek'}",1,1,500,170,330,0.34,149,21
sachs.bif,11,0.025,3,1,"Y={'Jnk'}, X={'PKA'}; Y={'PKC'}, X={'Akt', 'Erk', 'Raf', 'Mek'}",0,0,500,500,0,1.0,134,366
sachs.bif,11,0.025,4,2,"Y={'Erk'}, X={'Mek'}; Y={'PKA'}, X={'Raf'}",1,1,500,178,322,0.356,155,23
sachs.bif,11,0.025,5,1,"Y={'PKA'}, X={'P38', 'Erk', 'PIP2'}; Y={'PKC'}, X={'P38'}",1,1,500,159,341,0.318,135,24
sachs.bif,11,0.025,6,2,"Y={'P38'}, X={'PKA'}; Y={'Raf'}, X={'PKC', 'Plcg', 'Akt', 'P38'}",2,2,500,124,376,0.248,123,1
sachs.bif,11,0.025,7,0,"Y={'PKA'}, X={'Plcg', 'Erk'}; Y={'Raf'}, X={'PKC', 'PIP3'}",0,0,500,500,0,1.0,146,354
sachs.bif,11,0.025,8,1,"Y={'Mek'}, X={'Erk', 'PIP2'}; Y={'PIP2'}, X={'PIP3'}",1,1,500,156,344,0.312,128,28
sachs.bif,11,0.025,9,1,"Y={'PKC'}, X={'P38', 'PIP3', 'Mek', 'Jnk'}; Y={'Erk'}, X={'Akt', 'Raf', 'Mek'}",0,0,500,500,0,1.0,135,365
sachs.bif,11,0.035,0,0,"Y={'Akt'}, X={'Erk'}; Y={'Mek'}, X={'P38', 'Erk'}",0,0,500,500,0,1.0,153,347
sachs.bif,11,0.035,1,1,"Y={'PKC'}, X={'Erk', 'Mek'}; Y={'PKA'}, X={'PKC', 'PIP3', 'Erk'}",0,0,500,500,0,1.0,148,352
sachs.bif,11,0.035,2,2,"Y={'PKA'}, X={'Raf', 'Mek'}; Y={'P38'}, X={'PKC', 'Jnk'}",1,1,500,185,315,0.37,133,52
sachs.bif,11,0.035,3,1,"Y={'PKC'}, X={'Plcg', 'Akt', 'PIP3', 'Raf', 'PKA'}; Y={'PKC'}, X={'Raf'}",0,0,500,500,0,1.0,126,374
sachs.bif,11,0.035,4,0,"Y={'Jnk'}, X={'PKC', 'Plcg'}; Y={'PKC'}, X={'PIP3', 'Mek', 'Jnk'}",0,0,500,500,0,1.0,164,336
sachs.bif,11,0.035,5,3,"Y={'Jnk'}, X={'Plcg', 'PKA', 'PIP2'}; Y={'PKA'}, X={'Mek'}",1,1,500,172,328,0.344,149,23
sachs.bif,11,0.035,6,5,"Y={'PIP3'}, X={'Plcg', 'Akt', 'PIP2'}; Y={'Erk'}, X={'Akt', 'Jnk'}",4,5,500,116,384,0.232,116,0
sachs.bif,11,0.035,7,3,"Y={'Raf'}, X={'Mek'}; Y={'PKA'}, X={'PKC', 'Akt'}",1,1,500,193,307,0.386,174,19
sachs.bif,11,0.035,8,1,"Y={'PKA'}, X={'Erk'}; Y={'PKA'}, X={'P38', 'Erk'}",0,0,500,500,0,1.0,160,340
sachs.bif,11,0.035,9,2,"Y={'Mek'}, X={'P38', 'PKA'}; Y={'PKA'}, X={'Raf'}",0,0,500,500,0,1.0,148,352
alarm.bif,37,0.005,0,1,"Y={'SHUNT'}, X={'PULMEMBOLUS', 'INTUBATION', 'CO'}; Y={'SHUNT'}, X={'INTUBATION', 'LVEDVOLUME'}",0,0,500,500,0,1.0,170,330
alarm.bif,37,0.005,1,5,"Y={'VENTALV'}, X={'VENTMACH', 'INTUBATION', 'ERRCAUTER'}; Y={'VENTTUBE'}, X={'DISCONNECT'}",2,3,500,186,314,0.372,155,31
alarm.bif,37,0.005,2,3,"Y={'STROKEVOLUME'}, X={'HYPOVOLEMIA'}; Y={'SAO2'}, X={'PVSAT'}",0,0,500,500,0,1.0,167,333
alarm.bif,37,0.005,3,2,"Y={'VENTALV'}, X={'PVSAT'}; Y={'MINVOL'}, X={'PVSAT', 'INTUBATION', 'DISCONNECT'}",2,2,500,172,328,0.344,157,15
alarm.bif,37,0.005,4,4,"Y={'VENTALV'}, X={'EXPCO2', 'PVSAT', 'CO'}; Y={'VENTTUBE'}, X={'VENTLUNG'}",2,3,500,176,324,0.352,167,9
alarm.bif,37,0.005,5,4,"Y={'HYPOVOLEMIA'}, X={'STROKEVOLUME'}; Y={'LVFAILURE'}, X={'STROKEVOLUME', 'VENTLUNG'}",2,3,500,182,318,0.364,144,38
alarm.bif,37,0.005,6,1,"Y={'ANAPHYLAXIS'}, X={'TPR'}; Y={'HR'}, X={'HRSAT', 'ERRLOWOUTPUT', 'INTUBATION'}",0,0,500,500,0,1.0,164,336
alarm.bif,37,0.005,7,1,"Y={'HR'}, X={'HRBP', 'VENTLUNG'}; Y={'MINVOL'}, X={'VENTLUNG'}",1,1,500,204,296,0.408,176,28
alarm.bif,37,0.005,8,4,"Y={'VENTTUBE'}, X={'VENTLUNG'}; Y={'INTUBATION'}, X={'PRESS'}",1,1,500,175,325,0.35,147,28
alarm.bif,37,0.005,9,3,"Y={'PCWP'}, X={'MINVOL', 'LVEDVOLUME'}; Y={'BP'}, X={'HISTORY', 'CO', 'LVEDVOLUME'}",1,1,500,179,321,0.358,145,34
alarm.bif,37,0.015,0,11,"Y={'MINVOL'}, X={'VENTTUBE', 'VENTLUNG'}; Y={'BP'}, X={'TPR'}",9,10,500,149,351,0.298,145,4
alarm.bif,37,0.015,1,10,"Y={'VENTALV'}, X={'INTUBATION'}; Y={'PAP'}, X={'PULMEMBOLUS'}",2,2,500,193,307,0.386,168,25
alarm.bif,37,0.015,2,9,"Y={'HRSAT'}, X={'HR', 'HREKG'}; Y={'INTUBATION'}, X={'FIO2', 'SHUNT'}",1,1,500,189,311,0.378,156,33
alarm.bif,37,0.015,3,7,"Y={'SHUNT'}, X={'INTUBATION'}; Y={'VENTTUBE'}, X={'VENTLUNG'}",2,3,500,184,316,0.368,148,36
alarm.bif,37,0.015,4,12,"Y={'PULMEMBOLUS'}, X={'VENTALV', 'PAP', 'DISCONNECT'}; Y={'VENTLUNG'}, X={'KINKEDTUBE', 'CO'}",3,6,500,156,344,0.312,152,4
alarm.bif,37,0.015,5,11,"Y={'ARTCO2'}, X={'CATECHOL', 'VENTTUBE'}; Y={'VENTLUNG'}, X={'KINKEDTUBE', 'EXPCO2', 'PCWP', 'INSUFFANESTH'}",5,5,500,173,327,0.346,161,12
alarm.bif,37,0.015,6,15,"Y={'HR'}, X={'CO', 'DISCONNECT'}; Y={'CO'}, X={'BP'}",12,15,500,157,343,0.314,156,1
alarm.bif,37,0.015,7,10,"Y={'SAO2'}, X={'HRBP', 'INTUBATION', 'PVSAT'}; Y={'PRESS'}, X={'KINKEDTUBE', 'HYPOVOLEMIA'}",4,7,500,151,349,0.302,140,11
alarm.bif,37,0.015,8,10,"Y={'INTUBATION'}, X={'PRESS'}; Y={'FIO2'}, X={'EXPCO2', 'PVSAT'}",2,5,500,162,338,0.324,160,2
alarm.bif,37,0.015,9,6,"Y={'MINVOL'}, X={'FIO2', 'MINVOLSET', 'VENTLUNG'}; Y={'SHUNT'}, X={'HR', 'SAO2'}",1,2,500,195,305,0.39,141,54
alarm.bif,37,0.025,0,17,"Y={'HR'}, X={'HREKG'}; Y={'HR'}, X={'LVFAILURE', 'HREKG'}",13,16,500,139,361,0.278,139,0
alarm.bif,37,0.025,1,22,"Y={'CO'}, X={'HR', 'TPR'}; Y={'VENTALV'}, X={'PVSAT'}",11,22,500,145,355,0.29,144,1
alarm.bif,37,0.025,2,13,"Y={'MINVOLSET'}, X={'KINKEDTUBE', 'VENTMACH', 'VENTALV'}; Y={'INTUBATION'}, X={'ERRLOWOUTPUT', 'VENTLUNG'}",2,2,500,188,312,0.376,168,20
alarm.bif,37,0.025,3,13,"Y={'INTUBATION'}, X={'SHUNT', 'MINVOLSET', 'PAP'}; Y={'VENTTUBE'}, X={'PRESS'}",4,11,500,159,341,0.318,157,2
alarm.bif,37,0.025,4,20,"Y={'VENTALV'}, X={'FIO2', 'ARTCO2'}; Y={'ERRLOWOUTPUT'}, X={'ARTCO2', 'HRBP'}",12,18,500,161,339,0.322,161,0
alarm.bif,37,0.025,5,16,"Y={'VENTLUNG'}, X={'ERRLOWOUTPUT', 'VENTALV'}; Y={'SAO2'}, X={'PVSAT'}",7,11,500,153,347,0.306,150,3
alarm.bif,37,0.025,6,20,"Y={'SHUNT'}, X={'INTUBATION'}; Y={'PVSAT'}, X={'VENTMACH', 'ERRLOWOUTPUT', 'VENTALV'}",2,3,500,173,327,0.346,147,26
alarm.bif,37,0.025,7,17,"Y={'ERRCAUTER'}, X={'HRSAT'}; Y={'MINVOLSET'}, X={'VENTMACH', 'INTUBATION'}",3,8,500,135,365,0.27,125,10
alarm.bif,37,0.025,8,10,"Y={'DISCONNECT'}, X={'MINVOLSET', 'VENTTUBE'}; Y={'VENTALV'}, X={'PVSAT', 'VENTLUNG'}",3,5,500,150,350,0.3,146,4
alarm.bif,37,0.025,9,17,"Y={'VENTALV'}, X={'CATECHOL', 'PAP', 'VENTLUNG'}; Y={'LVEDVOLUME'}, X={'HYPOVOLEMIA', 'KINKEDTUBE', 'FIO2'}",3,9,500,149,351,0.298,143,6
alarm.bif,37,0.035,0,28,"Y={'HRSAT'}, X={'EXPCO2', 'HR', 'CATECHOL'}; Y={'VENTTUBE'}, X={'VENTMACH', 'TPR'}",5,27,500,132,368,0.264,132,0
alarm.bif,37,0.035,1,23,"Y={'VENTMACH'}, X={'HRSAT', 'FIO2', 'MINVOLSET'}; Y={'CATECHOL'}, X={'INSUFFANESTH'}",18,22,500,144,356,0.288,144,0
alarm.bif,37,0.035,2,23,"Y={'BP'}, X={'TPR'}; Y={'SHUNT'}, X={'EXPCO2', 'MINVOLSET', 'INTUBATION', 'DISCONNECT'}",16,23,500,155,345,0.31,155,0
alarm.bif,37,0.035,3,26,"Y={'VENTALV'}, X={'PVSAT'}; Y={'PULMEMBOLUS'}, X={'VENTMACH', 'PAP', 'MINVOL'}",9,21,500,135,365,0.27,134,1
alarm.bif,37,0.035,4,21,"Y={'SAO2'}, X={'SHUNT', 'MINVOL'}; Y={'INTUBATION'}, X={'HRSAT', 'MINVOL'}",10,15,500,164,336,0.328,159,5
alarm.bif,37,0.035,5,15,"Y={'TPR'}, X={'CATECHOL', 'VENTMACH'}; Y={'MINVOLSET'}, X={'VENTMACH', 'VENTTUBE', 'VENTLUNG'}",3,8,500,154,346,0.308,146,8
alarm.bif,37,0.035,6,29,"Y={'STROKEVOLUME'}, X={'HYPOVOLEMIA'}; Y={'HISTORY'}, X={'LVFAILURE'}",3,25,500,89,411,0.178,85,4
alarm.bif,37,0.035,7,25,"Y={'TPR'}, X={'CATECHOL', 'ERRCAUTER'}; Y={'SAO2'}, X={'HYPOVOLEMIA', 'HISTORY', 'PVSAT'}",4,23,500,165,335,0.33,165,0
alarm.bif,37,0.035,8,22,"Y={'CO'}, X={'BP'}; Y={'KINKEDTUBE'}, X={'FIO2', 'PRESS'}",21,22,500,119,381,0.238,119,0
alarm.bif,37,0.035,9,19,"Y={'MINVOL'}, X={'INTUBATION'}; Y={'CO'}, X={'FIO2', 'HISTORY', 'STROKEVOLUME', 'HREKG'}",12,18,500,137,363,0.274,136,1
barley.bif,48,0.005,0,6,"Y={'nmin'}, X={'jordtype', 'bgbyg'}; Y={'potnmin'}, X={'forfrugt', 'aar_mod', 'sorttkv'}",0,0,500,500,0,1.0,160,340
barley.bif,48,0.005,1,5,"Y={'ksort'}, X={'keraks', 'mod_nmin', 'ngtilg', 'nopt'}; Y={'protein'}, X={'ksort', 'aks_vgt', 'dgv1059'}",4,4,500,150,350,0.3,141,9
barley.bif,48,0.005,2,2,"Y={'jordinf'}, X={'saamng', 'markgrm', 'spndx'}; Y={'jordinf'}, X={'slt22', 'frspdag'}",0,0,500,500,0,1.0,166,334
barley.bif,48,0.005,3,9,"Y={'potnmin'}, X={'dg25', 'jordtype', 'sort', 'ksort'}; Y={'komm'}, X={'saamng', 'protein', 'aar_mod', 'spndx'}",1,1,500,164,336,0.328,151,13
barley.bif,48,0.005,4,10,"Y={'ngodnn'}, X={'pesticid', 'nopt'}; Y={'pesticid'}, X={'nprot', 'nopt'}",3,8,500,174,326,0.348,171,3
barley.bif,48,0.005,5,3,"Y={'saatid'}, X={'dg25', 'slt22'}; Y={'dgv1059'}, X={'saamng', 'aks_m2', 'exptgens'}",2,2,500,166,334,0.332,154,12
barley.bif,48,0.005,6,2,"Y={'ngodnn'}, X={'ngodn', 'jordn'}; Y={'sorttkv'}, X={'tkv'}",2,2,500,165,335,0.33,160,5
barley.bif,48,0.005,7,5,"Y={'dgv1059'}, X={'protein', 'jordinf'}; Y={'ntilg'}, X={'ngtilg'}",3,3,500,180,320,0.36,171,9
barley.bif,48,0.005,8,6,"Y={'ngtilg'}, X={'ngodn', 'saatid', 'nplac'}; Y={'markgrm'}, X={'saamng', 'aar_mod', 'partigerm'}",0,0,500,500,0,1.0,149,351
barley.bif,48,0.005,9,2,"Y={'s2528'}, X={'srtsize'}; Y={'potnmin'}, X={'forfrugt', 'jordtype'}",2,2,500,163,337,0.326,148,15
barley.bif,48,0.015,0,16,"Y={'jordinf'}, X={'markgrm', 'antplnt'}; Y={'jordn'}, X={'saamng', 'nmin', 'nprot', 'dgv1059'}",6,10,500,141,359,0.282,135,6
barley.bif,48,0.015,1,18,"Y={'spndx'}, X={'nprot', 'ntilg'}; Y={'aks_vgt'}, X={'slt22', 'nopt'}",16,18,500,172,328,0.344,171,1
barley.bif,48,0.015,2,11,"Y={'s2528'}, X={'srtsize'}; Y={'ngodn'}, X={'ngtilg'}",9,9,500,147,353,0.294,145,2
barley.bif,48,0.015,3,19,"Y={'keraks'}, X={'s2528', 'ksort'}; Y={'saamng'}, X={'saakern', 'sorttkv'}",17,18,500,123,377,0.246,121,2
barley.bif,48,0.015,4,12,"Y={'keraks'}, X={'jordn', 'ngodnt', 'ntilg'}; Y={'partigerm'}, X={'markgrm', 'saakern'}",9,10,500,150,350,0.3,146,4
barley.bif,48,0.015,5,17,"Y={'keraks'}, X={'ksort', 'tkvs'}; Y={'s2225'}, X={'keraks', 'aar_mod', 'partigerm'}",16,17,500,135,365,0.27,134,1
barley.bif,48,0.015,6,15,"Y={'ntilg'}, X={'ngtilg', 'frspdag'}; Y={'potnmin'}, X={'forfrugt'}",5,7,500,127,373,0.254,120,7
barley.bif,48,0.015,7,24,"Y={'bgbyg'}, X={'pesticid', 'dgv5980', 'nplac'}; Y={'ksort'}, X={'exptgens', 'jordn', 'aks_vgt'}",22,24,500,147,353,0.294,147,0
barley.bif,48,0.015,8,16,"Y={'jordtype'}, X={'exptgens'}; Y={'dgv1059'}, X={'keraks', 'nmin', 'bgbyg', 'srtsize'}",1,2,500,154,346,0.308,133,21
barley.bif,48,0.015,9,20,"Y={'s2225'}, X={'keraks', 'ngodnt', 'nplac'}; Y={'keraks'}, X={'jordtype', 'dgv1059'}",19,19,500,148,352,0.296,146,2
