graph,n_vars,p_conf,sim,n_confounders,query,query_is_cf,min_intervention_outcome_dist,n_R_theta,n_R_theta_star,n_experiments,n_cf_experiments,fraction_cf,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
alarm.bif,37,0.035,0,27,"Y={'SAO2', 'CATECHOL', 'CVP'}, X={'DISCONNECT'}; Y={'PCWP', 'HRBP', 'BP', 'CATECHOL', 'ERRLOWOUTPUT'}, X={'SAO2', 'TPR', 'PVSAT', 'LVEDVOLUME', 'DISCONNECT'}",True,1,26,27,50,10,0.2,26,24,0.52,25,1
alarm.bif,37,0.035,1,33,"Y={'SHUNT', 'FIO2', 'INSUFFANESTH', 'STROKEVOLUME'}, X={'HYPOVOLEMIA', 'LVFAILURE', 'INTUBATION'}; Y={'FIO2', 'STROKEVOLUME'}, X={'HYPOVOLEMIA', 'LVFAILURE'}",True,1,10,33,50,13,0.26,26,24,0.52,26,0
alarm.bif,37,0.035,2,24,"Y={'SHUNT', 'DISCONNECT', 'STROKEVOLUME', 'HREKG'}, X={'KINKEDTUBE', 'ANAPHYLAXIS'}; Y={'PRESS', 'DISCONNECT'}, X={'VENTTUBE', 'KINKEDTUBE', 'VENTMACH', 'MINVOLSET'}",True,1,22,24,50,9,0.18,41,9,0.82,41,0
alarm.bif,37,0.035,3,21,"Y={'SAO2', 'HR', 'PVSAT', 'VENTTUBE', 'ERRLOWOUTPUT'}, X={'ANAPHYLAXIS'}; Y={'HR', 'LVFAILURE', 'HRBP', 'VENTTUBE', 'HREKG'}, X={'ANAPHYLAXIS'}",True,3,20,21,50,13,0.26,32,18,0.64,31,1
alarm.bif,37,0.035,4,24,"Y={'CVP', 'ANAPHYLAXIS', 'PRESS'}, X={'VENTMACH', 'INTUBATION', 'MINVOLSET', 'LVEDVOLUME'}; Y={'PRESS', 'VENTMACH', 'HRSAT'}, X={'FIO2', 'CATECHOL', 'MINVOLSET', 'TPR'}",True,1,11,21,50,12,0.24,36,14,0.72,35,1
alarm.bif,37,0.035,5,29,"Y={'PVSAT', 'ERRCAUTER', 'LVFAILURE'}, X={'VENTMACH'}; Y={'PVSAT'}, X={'VENTALV', 'KINKEDTUBE', 'VENTLUNG', 'VENTMACH', 'VENTTUBE'}",True,1,16,28,50,13,0.26,36,14,0.72,35,1
alarm.bif,37,0.035,6,27,"Y={'VENTALV', 'INTUBATION'}, X={'KINKEDTUBE', 'DISCONNECT', 'VENTLUNG', 'VENTMACH'}; Y={'VENTALV'}, X={'KINKEDTUBE', 'VENTLUNG', 'MINVOLSET', 'VENTTUBE', 'DISCONNECT'}",True,1,3,27,50,11,0.22,36,14,0.72,36,0
alarm.bif,37,0.035,7,20,"Y={'MINVOL', 'CO', 'DISCONNECT', 'PRESS'}, X={'STROKEVOLUME'}; Y={'EXPCO2', 'CO'}, X={'PVSAT', 'STROKEVOLUME', 'TPR'}",True,1,17,20,50,10,0.2,33,17,0.66,32,1
alarm.bif,37,0.035,8,20,"Y={'INTUBATION', 'VENTMACH'}, X={'MINVOLSET'}; Y={'ERRCAUTER', 'CVP', 'VENTMACH', 'HRBP'}, X={'PVSAT', 'LVEDVOLUME', 'MINVOLSET', 'ARTCO2'}",True,1,11,13,50,11,0.22,39,11,0.78,37,2
alarm.bif,37,0.035,9,28,"Y={'HREKG'}, X={'DISCONNECT', 'ANAPHYLAXIS', 'INSUFFANESTH'}; Y={'HR', 'ANAPHYLAXIS', 'INSUFFANESTH', 'HREKG'}, X={'PVSAT', 'ERRCAUTER', 'DISCONNECT'}",True,1,18,22,50,14,0.28,31,19,0.62,30,1
barley.bif,48,0.005,0,7,"Y={'aar_mod', 'ksort', 'sorttkv', 'sort'}, X={'saamng', 'ngodn', 'partigerm'}; Y={'nplac', 'ntilg', 'sort'}, X={'ngodn'}",True,2,7,7,50,8,0.16,43,7,0.86,42,1
barley.bif,48,0.005,1,5,"Y={'saatid', 'saakern', 'exptgens', 'keraks'}, X={'dgv1059', 'nmin', 'jordinf'}; Y={'aar_mod', 'saakern', 'ntilg', 's2528', 's2225'}, X={'dgv1059', 'saatid', 'nedbarea', 'nopt'}",True,1,4,4,50,13,0.26,31,19,0.62,30,1
barley.bif,48,0.005,2,9,"Y={'tkv', 'tkvs', 'pesticid', 'ngodnn', 'frspdag'}, X={'nedbarea'}; Y={'ngodnn', 's2528', 'exptgens'}, X={'jordtype', 'nedbarea'}",True,1,8,9,50,17,0.34,34,16,0.68,33,1
barley.bif,48,0.005,3,9,"Y={'nprot', 'saatid', 'partigerm', 'keraks', 'antplnt'}, X={'jordinf', 'pesticid'}; Y={'nprot'}, X={'ngodn', 'forfrugt', 'pesticid', 'nmin', 'komm'}",True,1,9,9,50,12,0.24,38,12,0.76,37,1
barley.bif,48,0.005,4,7,"Y={'nopt'}, X={'forfrugt', 'exptgens', 'pesticid'}; Y={'dgv1059', 'markgrm', 'potnmin', 'nopt'}, X={'saatid', 'partigerm', 'forfrugt'}",True,1,4,4,50,14,0.28,33,17,0.66,33,0
barley.bif,48,0.005,5,8,"Y={'ntilg', 'sort'}, X={'exptgens'}; Y={'partigerm', 'ntilg'}, X={'jordn', 'exptgens'}",True,1,5,5,50,15,0.3,35,15,0.7,35,0
barley.bif,48,0.005,6,11,"Y={'dgv1059', 'ngtilg', 'exptgens', 'udb', 'nopt'}, X={'markgrm', 'nedbarea'}; Y={'aks_m2', 'protein', 'ntilg', 'exptgens'}, X={'tkvs', 'nedbarea'}",True,3,11,11,50,13,0.26,37,13,0.74,37,0
barley.bif,48,0.005,7,6,"Y={'ngodnn'}, X={'aar_mod', 'komm', 'nedbarea', 'nopt'}; Y={'dgv5980', 'srtprot', 'ngodnn', 'nedbarea'}, X={'aar_mod', 'pesticid', 'sort', 'nmin', 'komm'}",True,1,3,3,50,13,0.26,36,14,0.72,35,1
barley.bif,48,0.005,8,9,"Y={'tkv', 'jordn', 'nplac'}, X={'partigerm', 'nedbarea', 'frspdag'}; Y={'tkv', 'srtprot', 'partigerm', 'dgv1059', 'aks_m2'}, X={'saatid', 'sorttkv', 'frspdag'}",True,1,9,9,50,14,0.28,34,16,0.68,34,0
barley.bif,48,0.005,9,6,"Y={'nprot', 'nmin'}, X={'jordtype', 'forfrugt', 'ngodnt', 'nopt'}; Y={'nprot', 'ntilg', 'nplac', 's2528', 'dg25'}, X={'aks_vgt', 'jordn', 'forfrugt', 'ngtilg', 'exptgens'}",True,1,6,6,50,14,0.28,37,13,0.74,36,1
barley.bif,48,0.015,0,21,"Y={'nedbarea'}, X={'komm'}; Y={'nedbarea'}, X={'komm'}",True,1,3,11,50,11,0.22,36,14,0.72,36,0
barley.bif,48,0.015,1,23,"Y={'srtsize'}, X={'sort'}; Y={'tkv', 'jordn', 'protein', 'keraks', 'srtsize'}, X={'sort'}",True,1,23,23,50,7,0.14,43,7,0.86,43,0
barley.bif,48,0.015,2,25,"Y={'dgv5980', 's2528', 'komm', 'jordinf'}, X={'nplac', 'exptgens', 'potnmin', 'keraks'}; Y={'s2528'}, X={'aar_mod', 'markgrm', 'exptgens', 'saamng', 'frspdag'}",True,1,24,25,50,13,0.26,37,13,0.74,37,0
barley.bif,48,0.015,3,20,"Y={'ngodnt'}, X={'exptgens', 'nedbarea'}; Y={'ngodnt'}, X={'forfrugt', 'exptgens', 'mod_nmin', 'nedbarea'}",True,1,8,13,50,12,0.24,26,24,0.52,26,0
barley.bif,48,0.015,4,19,"Y={'dgv5980', 'saatid', 'partigerm', 'sort', 'ngodnt'}, X={'jordtype', 'nmin', 'komm'}; Y={'dgv5980'}, X={'jordtype', 'rokap'}",True,1,6,11,50,15,0.3,32,18,0.64,32,0
barley.bif,48,0.015,5,25,"Y={'dgv1059', 'sorttkv'}, X={'jordtype', 'rokap', 'sort'}; Y={'dgv1059', 'sort'}, X={'jordtype'}",True,1,7,19,50,13,0.26,35,15,0.7,35,0
barley.bif,48,0.015,6,28,"Y={'s2225', 'ntilg', 'mod_nmin'}, X={'saamng', 'aks_m2', 'markgrm'}; Y={'s2225', 'saakern', 'exptgens', 'jordinf'}, X={'saatid', 'aar_mod', 'ngtilg', 'aks_m2', 'sorttkv'}",True,1,27,28,50,12,0.24,33,17,0.66,33,0
barley.bif,48,0.015,7,18,"Y={'dgv5980', 'aar_mod', 'sort', 'udb', 'antplnt'}, X={'dg25'}; Y={'udb'}, X={'markgrm', 'exptgens', 'nmin', 'dg25', 'nedbarea'}",True,3,17,18,50,10,0.2,37,13,0.74,37,0
barley.bif,48,0.015,8,14,"Y={'s2225', 'nmin', 'ngodnn', 's2528'}, X={'aks_vgt', 'jordn', 'partigerm', 'srtsize', 'dg25'}; Y={'s2528'}, X={'jordn', 'sorttkv', 'aks_m2', 'rokap'}",True,1,13,13,50,12,0.24,38,12,0.76,38,0
barley.bif,48,0.015,9,21,"Y={'tkv'}, X={'dgv1059', 'keraks', 'sorttkv', 'nedbarea', 'frspdag'}; Y={'tkv', 'ngodnn', 'dg25'}, X={'jordn', 'nedbarea'}",True,1,19,21,50,10,0.2,40,10,0.8,39,1
barley.bif,48,0.025,0,30,"Y={'aar_mod', 'keraks'}, X={'nmin', 'exptgens', 'dg25'}; Y={'aar_mod', 'markgrm', 'exptgens', 'keraks', 'spndx'}, X={'potnmin', 'nmin', 'dg25'}",True,2,29,30,50,12,0.24,18,32,0.36,18,0
barley.bif,48,0.025,1,27,"Y={'sort', 'spndx', 'udb'}, X={'antplnt'}; Y={'saatid', 'ngodnt', 'udb'}, X={'jordn', 'antplnt'}",True,2,25,27,50,13,0.26,26,24,0.52,26,0
barley.bif,48,0.025,2,32,"Y={'saatid', 'spndx', 'tkvs'}, X={'saakern'}; Y={'s2225', 'tkvs', 'ngodnn', 'dgv5980'}, X={'saakern'}",True,1,29,32,50,12,0.24,32,18,0.64,32,0
barley.bif,48,0.025,3,23,"Y={'ngodnn'}, X={'nmin', 'komm', 'nedbarea', 'aar_mod'}; Y={'ngodnn', 'komm', 'frspdag'}, X={'saatid', 'exptgens', 'potnmin', 'nmin', 'nedbarea'}",True,1,12,17,50,8,0.16,38,12,0.76,38,0
barley.bif,48,0.025,4,30,"Y={'markgrm', 'antplnt'}, X={'saatid', 'partigerm', 'saakern', 'jordinf', 'saamng'}; Y={'srtprot', 'ntilg', 'antplnt'}, X={'saamng', 'partigerm', 'dg25'}",True,1,22,30,50,8,0.16,35,15,0.7,35,0
barley.bif,48,0.025,5,36,"Y={'nmin', 'exptgens'}, X={'jordtype', 'forfrugt', 'komm'}; Y={'nmin', 'ksort', 'tkvs'}, X={'forfrugt'}",True,1,35,36,50,11,0.22,32,18,0.64,32,0
barley.bif,48,0.025,6,31,"Y={'tkv', 'nplac', 'ngodnt'}, X={'saakern', 'partigerm', 'exptgens', 'jordinf'}; Y={'saakern', 'ngodnt'}, X={'forfrugt', 'exptgens', 'komm'}",True,1,26,31,50,12,0.24,27,23,0.54,27,0
barley.bif,48,0.025,7,30,"Y={'saamng', 'jordn', 'ksort'}, X={'dgv5980', 'nplac', 'nopt', 'frspdag'}; Y={'jordtype', 'jordn', 'markgrm', 'saamng'}, X={'frspdag'}",True,2,29,30,50,7,0.14,40,10,0.8,40,0
barley.bif,48,0.025,8,31,"Y={'dgv5980', 'exptgens', 'jordinf', 'komm', 'nopt'}, X={'jordtype', 'saatid', 'forfrugt', 'pesticid', 'rokap'}; Y={'forfrugt', 'jordinf'}, X={'saatid'}",True,1,8,16,50,9,0.18,38,12,0.76,38,0
barley.bif,48,0.025,9,26,"Y={'srtprot', 'bgbyg', 'antplnt'}, X={'rokap'}; Y={'bgbyg'}, X={'jordtype', 'saatid', 'dgv1059', 'rokap'}",True,1,14,17,50,13,0.26,32,18,0.64,32,0
barley.bif,48,0.035,0,32,"Y={'aks_vgt', 'markgrm', 'ngodnn', 'sorttkv', 'bgbyg'}, X={'dgv5980', 'saatid', 'jordn', 'exptgens', 'komm'}; Y={'ngodnn', 'nplac'}, X={'jordn', 'forfrugt', 'potnmin', 'nmin', 'nopt'}",True,1,29,31,50,14,0.28,33,17,0.66,33,0
barley.bif,48,0.035,1,36,"Y={'dgv1059', 'sorttkv', 's2528'}, X={'komm', 'potnmin', 'keraks'}; Y={'jordtype', 's2528', 'jordinf', 'udb'}, X={'dgv5980', 'saatid', 'keraks', 'ngodnn', 'ngodnt'}",True,1,34,36,50,15,0.3,23,27,0.46,23,0
barley.bif,48,0.035,2,38,"Y={'nprot'}, X={'aar_mod', 'pesticid'}; Y={'nprot', 'partigerm', 'potnmin', 'keraks', 'frspdag'}, X={'aar_mod', 'forfrugt', 'jordinf', 'sorttkv', 'nopt'}",True,1,32,38,50,11,0.22,34,16,0.68,33,1
barley.bif,48,0.035,3,40,"Y={'nprot', 'srtprot', 'bgbyg', 's2528'}, X={'ngodn', 'ngodnn', 'ngodnt'}; Y={'nprot', 'dgv1059', 'keraks'}, X={'ngodnt', 'dg25'}",True,1,40,40,50,7,0.14,23,27,0.46,23,0
barley.bif,48,0.035,4,46,"Y={'aar_mod', 's2528', 'srtprot'}, X={'saamng'}; Y={'s2528'}, X={'saamng'}",True,5,42,46,50,14,0.28,25,25,0.5,25,0
barley.bif,48,0.035,5,43,"Y={'jordtype', 'aar_mod', 'pesticid'}, X={'komm'}; Y={'jordtype', 'spndx', 'markgrm'}, X={'aks_vgt', 'nplac', 'komm', 'ngodnt'}",True,1,38,43,50,23,0.46,9,41,0.18,9,0
barley.bif,48,0.035,6,47,"Y={'aks_m2', 'komm', 'jordinf', 'slt22'}, X={'tkvs', 'srtsize', 'nmin', 'ngodnt', 'nedbarea'}; Y={'saamng', 'aks_m2', 'ngodn', 'antplnt'}, X={'dgv1059', 'aar_mod', 'tkvs', 'pesticid', 'nedbarea'}",True,1,44,47,50,12,0.24,19,31,0.38,19,0
barley.bif,48,0.035,7,36,"Y={'s2225', 'tkvs', 'nedbarea'}, X={'pesticid'}; Y={'s2225'}, X={'pesticid'}",True,4,34,36,50,13,0.26,30,20,0.6,29,1
barley.bif,48,0.035,8,32,"Y={'saamng', 's2528', 'exptgens', 'antplnt'}, X={'saatid', 'saakern', 'ngtilg', 'dg25', 'nopt'}; Y={'aks_m2', 'saakern', 's2528', 'nopt'}, X={'saatid', 'exptgens', 'frspdag'}",True,1,29,31,50,12,0.24,32,18,0.64,32,0
barley.bif,48,0.035,9,36,"Y={'nmin', 'nplac', 'komm', 'bgbyg'}, X={'saatid', 'nedbarea', 'rokap'}; Y={'saatid', 'nmin'}, X={'nedbarea'}",True,1,11,33,50,11,0.22,29,21,0.58,29,0
child.bif,20,0.005,0,1,"Y={'DuctFlow', 'LowerBodyO2', 'HypDistrib', 'Age'}, X={'BirthAsphyxia', 'Disease', 'CardiacMixing'}; Y={'RUQO2', 'CO2Report', 'Age'}, X={'Disease'}",True,1,1,1,50,13,0.26,43,7,0.86,37,6
child.bif,20,0.005,1,6,"Y={'CO2Report'}, X={'BirthAsphyxia', 'Disease', 'CO2', 'LungParench'}; Y={'DuctFlow', 'LVHreport', 'HypDistrib', 'CO2Report', 'Age'}, X={'LungParench', 'LVH'}",True,1,6,6,50,16,0.32,34,16,0.68,34,0
child.bif,20,0.005,2,2,"Y={'CO2', 'LVHreport', 'Grunting', 'LowerBodyO2'}, X={'LungParench', 'DuctFlow', 'CardiacMixing', 'BirthAsphyxia', 'Disease'}; Y={'Grunting'}, X={'LungParench', 'Disease', 'BirthAsphyxia', 'Sick'}",True,1,2,2,50,8,0.16,40,10,0.8,38,2
child.bif,20,0.005,3,1,"Y={'RUQO2'}, X={'LungParench', 'Disease', 'CardiacMixing', 'BirthAsphyxia'}; Y={'HypoxiaInO2', 'RUQO2', 'Sick'}, X={'BirthAsphyxia', 'Disease', 'CardiacMixing', 'LungParench'}",True,1,1,1,50,12,0.24,41,9,0.82,38,3
child.bif,20,0.005,4,2,"Y={'LVH', 'DuctFlow', 'CO2', 'Age'}, X={'Sick', 'BirthAsphyxia', 'LungParench'}; Y={'DuctFlow', 'LVHreport', 'CardiacMixing'}, X={'BirthAsphyxia', 'Disease', 'LVH'}",True,1,2,2,50,15,0.3,38,12,0.76,32,6
child.bif,20,0.005,5,4,"Y={'CardiacMixing'}, X={'BirthAsphyxia', 'Disease'}; Y={'CardiacMixing'}, X={'BirthAsphyxia', 'Disease'}",True,1,2,2,50,13,0.26,40,10,0.8,37,3
child.bif,20,0.005,6,2,"Y={'HypoxiaInO2', 'LVHreport', 'Age'}, X={'BirthAsphyxia', 'LVH'}; Y={'HypoxiaInO2', 'LungParench', 'DuctFlow', 'CO2Report', 'ChestXray'}, X={'BirthAsphyxia'}",True,1,2,2,50,10,0.2,42,8,0.84,40,2
child.bif,20,0.005,7,2,"Y={'BirthAsphyxia', 'DuctFlow', 'CO2Report', 'Sick'}, X={'LungParench', 'Disease'}; Y={'HypoxiaInO2', 'BirthAsphyxia'}, X={'Disease'}",True,1,2,2,50,18,0.36,29,21,0.58,27,2
child.bif,20,0.005,8,2,"Y={'RUQO2', 'CO2Report'}, X={'HypoxiaInO2', 'BirthAsphyxia', 'LungParench'}; Y={'LungFlow', 'CO2Report', 'Sick', 'RUQO2', 'LVH'}, X={'LungParench', 'BirthAsphyxia'}",True,1,1,2,50,13,0.26,41,9,0.82,37,4
child.bif,20,0.005,9,2,"Y={'RUQO2'}, X={'BirthAsphyxia'}; Y={'RUQO2', 'HypDistrib'}, X={'BirthAsphyxia', 'Disease', 'CardiacMixing'}",True,1,2,2,50,7,0.14,40,10,0.8,39,1
child.bif,20,0.015,0,5,"Y={'RUQO2', 'LVH'}, X={'HypoxiaInO2', 'LungParench', 'CardiacMixing', 'BirthAsphyxia', 'Disease'}; Y={'RUQO2'}, X={'HypoxiaInO2', 'Disease', 'LungParench'}",True,1,1,1,50,11,0.22,41,9,0.82,38,3
child.bif,20,0.015,1,6,"Y={'CO2', 'LVH', 'ChestXray'}, X={'BirthAsphyxia', 'LungParench', 'Disease', 'LungFlow'}; Y={'GruntingReport', 'Sick', 'LVH', 'CO2', 'Age'}, X={'BirthAsphyxia', 'LungParench'}",True,1,4,6,50,9,0.18,36,14,0.72,35,1
child.bif,20,0.015,2,6,"Y={'LungFlow', 'CO2Report', 'Sick', 'ChestXray', 'CO2'}, X={'BirthAsphyxia'}; Y={'CO2'}, X={'BirthAsphyxia'}",True,2,4,5,50,13,0.26,36,14,0.72,34,2
child.bif,20,0.015,3,2,"Y={'GruntingReport', 'HypoxiaInO2', 'HypDistrib', 'Disease', 'LowerBodyO2'}, X={'BirthAsphyxia', 'Grunting'}; Y={'GruntingReport', 'DuctFlow', 'LVHreport', 'CO2Report', 'RUQO2'}, X={'HypoxiaInO2', 'Grunting', 'Sick', 'BirthAsphyxia', 'Disease'}",True,1,2,2,50,13,0.26,33,17,0.66,32,1
child.bif,20,0.015,4,3,"Y={'LVHreport', 'CardiacMixing', 'RUQO2', 'Disease', 'LowerBodyO2'}, X={'HypoxiaInO2', 'BirthAsphyxia', 'LVH', 'HypDistrib'}; Y={'Disease', 'LVH', 'ChestXray'}, X={'BirthAsphyxia', 'LungParench', 'LungFlow'}",True,1,2,2,50,13,0.26,39,11,0.78,37,2
child.bif,20,0.015,5,3,"Y={'LVH', 'LowerBodyO2'}, X={'HypoxiaInO2', 'CardiacMixing', 'HypDistrib', 'BirthAsphyxia', 'Disease'}; Y={'LowerBodyO2'}, X={'Disease', 'CardiacMixing'}",True,1,1,1,50,11,0.22,44,6,0.88,39,5
child.bif,20,0.015,6,3,"Y={'DuctFlow', 'Sick', 'RUQO2', 'BirthAsphyxia', 'Disease'}, X={'HypoxiaInO2'}; Y={'BirthAsphyxia', 'DuctFlow', 'CO2', 'RUQO2'}, X={'HypoxiaInO2', 'LungParench'}",True,1,2,3,50,11,0.22,39,11,0.78,35,4
child.bif,20,0.015,7,7,"Y={'GruntingReport', 'LungParench', 'LVHreport', 'LungFlow', 'LowerBodyO2'}, X={'DuctFlow', 'CardiacMixing', 'HypDistrib', 'Disease', 'LVH'}; Y={'LVHreport', 'CO2Report', 'LungFlow'}, X={'LungParench', 'BirthAsphyxia', 'CO2', 'Disease', 'LVH'}",True,1,6,7,50,9,0.18,28,22,0.56,28,0
child.bif,20,0.015,8,1,"Y={'DuctFlow', 'LowerBodyO2', 'LungFlow'}, X={'HypoxiaInO2', 'BirthAsphyxia', 'Disease', 'HypDistrib'}; Y={'BirthAsphyxia', 'Age', 'LowerBodyO2', 'LungFlow'}, X={'HypDistrib'}",True,1,1,1,50,7,0.14,45,5,0.9,43,2
child.bif,20,0.015,9,2,"Y={'LungParench', 'Sick'}, X={'BirthAsphyxia', 'Disease'}; Y={'LungParench', 'Age', 'Sick'}, X={'BirthAsphyxia', 'Disease'}",True,1,1,1,50,17,0.34,41,9,0.82,33,8
child.bif,20,0.025,0,6,"Y={'DuctFlow', 'CardiacMixing'}, X={'BirthAsphyxia', 'Disease'}; Y={'CardiacMixing'}, X={'BirthAsphyxia', 'Disease'}",True,1,2,3,50,13,0.26,27,23,0.54,27,0
child.bif,20,0.025,1,5,"Y={'HypoxiaInO2', 'BirthAsphyxia', 'Grunting', 'LungFlow'}, X={'Sick'}; Y={'RUQO2', 'Grunting'}, X={'Sick'}",True,1,3,3,50,10,0.2,32,18,0.64,31,1
child.bif,20,0.025,2,5,"Y={'Disease', 'LVH', 'Grunting'}, X={'BirthAsphyxia', 'LungParench', 'Sick'}; Y={'LVH', 'Grunting', 'ChestXray'}, X={'LungParench', 'Disease', 'LungFlow'}",True,1,2,3,50,12,0.24,30,20,0.6,29,1
child.bif,20,0.025,3,3,"Y={'HypoxiaInO2', 'LungFlow', 'ChestXray', 'CO2', 'LVH'}, X={'BirthAsphyxia', 'Disease', 'CardiacMixing', 'LungParench'}; Y={'DuctFlow', 'LVHreport', 'LungFlow', 'RUQO2', 'XrayReport'}, X={'Disease', 'CardiacMixing'}",True,1,2,2,50,12,0.24,40,10,0.8,38,2
child.bif,20,0.025,4,3,"Y={'HypoxiaInO2', 'RUQO2', 'HypDistrib', 'Sick'}, X={'BirthAsphyxia', 'LungParench'}; Y={'HypoxiaInO2', 'BirthAsphyxia', 'CardiacMixing', 'Disease'}, X={'LungParench'}",True,1,2,2,50,9,0.18,46,4,0.92,41,5
child.bif,20,0.025,5,4,"Y={'LVHreport', 'CardiacMixing', 'HypDistrib', 'LungFlow', 'XrayReport'}, X={'LungParench', 'DuctFlow', 'BirthAsphyxia', 'Disease', 'LVH'}; Y={'XrayReport', 'LVHreport', 'Grunting', 'LungFlow', 'Age'}, X={'BirthAsphyxia', 'ChestXray'}",True,1,3,4,50,12,0.24,39,11,0.78,38,1
child.bif,20,0.025,6,6,"Y={'Grunting'}, X={'BirthAsphyxia', 'LungParench', 'Disease', 'Sick'}; Y={'Grunting', 'CO2Report'}, X={'CO2', 'Sick'}",True,1,1,1,50,15,0.3,40,10,0.8,29,11
child.bif,20,0.025,7,6,"Y={'DuctFlow', 'LungFlow', 'CO2', 'LowerBodyO2', 'Age'}, X={'HypoxiaInO2'}; Y={'LVH', 'LowerBodyO2'}, X={'HypoxiaInO2', 'DuctFlow', 'HypDistrib', 'BirthAsphyxia', 'Disease'}",True,1,5,6,50,10,0.2,40,10,0.8,40,0
child.bif,20,0.025,8,4,"Y={'LungFlow'}, X={'BirthAsphyxia', 'Disease'}; Y={'CO2Report', 'LungFlow'}, X={'BirthAsphyxia', 'Disease', 'CO2', 'LungParench'}",True,1,2,3,50,14,0.28,39,11,0.78,36,3
child.bif,20,0.025,9,7,"Y={'RUQO2', 'LowerBodyO2', 'Age'}, X={'HypoxiaInO2', 'DuctFlow'}; Y={'RUQO2', 'CO2', 'BirthAsphyxia', 'CardiacMixing'}, X={'HypoxiaInO2', 'Disease', 'LungParench'}",True,1,7,7,50,12,0.24,33,17,0.66,32,1
child.bif,20,0.035,0,6,"Y={'LungParench'}, X={'BirthAsphyxia', 'Disease'}; Y={'LungParench'}, X={'BirthAsphyxia'}",True,1,2,3,50,8,0.16,34,16,0.68,34,0
child.bif,20,0.035,1,9,"Y={'Disease', 'CO2Report'}, X={'BirthAsphyxia', 'LungParench'}; Y={'Disease', 'LVH', 'ChestXray'}, X={'BirthAsphyxia', 'LungParench', 'LungFlow'}",True,1,5,6,50,12,0.24,35,15,0.7,35,0
child.bif,20,0.035,2,10,"Y={'Age'}, X={'BirthAsphyxia'}; Y={'CO2Report', 'Age'}, X={'BirthAsphyxia'}",True,2,6,9,50,13,0.26,36,14,0.72,36,0
child.bif,20,0.035,3,8,"Y={'Age'}, X={'BirthAsphyxia', 'Disease', 'Sick'}; Y={'Grunting', 'CO2Report', 'LungFlow', 'RUQO2', 'Age'}, X={'BirthAsphyxia'}",True,1,7,8,50,12,0.24,33,17,0.66,33,0
child.bif,20,0.035,4,6,"Y={'LVHreport', 'CO2Report', 'ChestXray', 'RUQO2', 'LVH'}, X={'HypoxiaInO2', 'LungFlow', 'BirthAsphyxia', 'Disease', 'CO2'}; Y={'Grunting', 'Disease', 'LVH', 'CO2Report'}, X={'BirthAsphyxia', 'LungParench', 'CO2', 'Sick'}",True,1,3,3,50,18,0.36,31,19,0.62,30,1
child.bif,20,0.035,5,9,"Y={'CO2'}, X={'LungParench', 'Disease'}; Y={'HypoxiaInO2', 'DuctFlow', 'ChestXray', 'CO2', 'Age'}, X={'LungParench', 'CardiacMixing', 'LungFlow', 'BirthAsphyxia', 'Disease'}",True,1,7,8,50,13,0.26,28,22,0.56,27,1
child.bif,20,0.035,6,9,"Y={'CO2Report', 'LVH', 'BirthAsphyxia', 'CO2', 'Age'}, X={'LungParench', 'Disease', 'Sick'}; Y={'HypDistrib', 'LungFlow', 'LVH', 'RUQO2', 'CO2'}, X={'HypoxiaInO2', 'LungParench', 'DuctFlow', 'BirthAsphyxia', 'Disease'}",True,1,7,9,50,13,0.26,29,21,0.58,29,0
child.bif,20,0.035,7,8,"Y={'GruntingReport'}, X={'BirthAsphyxia', 'LungParench', 'Disease', 'Sick'}; Y={'GruntingReport', 'LVH'}, X={'Sick'}",True,2,4,8,50,13,0.26,37,13,0.74,37,0
child.bif,20,0.035,8,4,"Y={'Sick', 'LungFlow'}, X={'BirthAsphyxia'}; Y={'RUQO2', 'CardiacMixing', 'LowerBodyO2', 'LungFlow'}, X={'HypoxiaInO2', 'BirthAsphyxia'}",True,1,2,3,50,9,0.18,42,8,0.84,41,1
child.bif,20,0.035,9,10,"Y={'RUQO2', 'LVHreport', 'LVH', 'CO2Report'}, X={'LungParench', 'CardiacMixing'}; Y={'Disease', 'CO2Report'}, X={'LungParench', 'BirthAsphyxia', 'CO2'}",True,1,6,10,50,12,0.24,31,19,0.62,31,0
insurance.bif,27,0.005,0,1,"Y={'OtherCar', 'AntiTheft', 'Mileage', 'SocioEcon'}, X={'RiskAversion', 'Age'}; Y={'SeniorTrain', 'VehicleYear', 'MedCost', 'SocioEcon'}, X={'RuggedAuto', 'DrivingSkill', 'RiskAversion', 'Cushioning'}",True,1,1,1,50,17,0.34,35,15,0.7,33,2
insurance.bif,27,0.005,1,3,"Y={'DrivQuality', 'SocioEcon', 'Airbag'}, X={'VehicleYear', 'RiskAversion', 'MakeModel', 'SeniorTrain', 'Age'}; Y={'OtherCar', 'DrivQuality', 'SocioEcon'}, X={'SeniorTrain', 'RiskAversion', 'DrivingSkill', 'Age'}",True,1,2,2,50,16,0.32,28,22,0.56,27,1
insurance.bif,27,0.005,2,3,"Y={'CarValue'}, X={'VehicleYear', 'RiskAversion', 'MakeModel', 'Mileage', 'Age'}; Y={'OtherCarCost', 'CarValue', 'Antilock', 'SocioEcon'}, X={'MakeModel', 'Age'}",True,1,2,3,50,14,0.28,36,14,0.72,36,0
